YearMonth,NO2 AQI,O3 AQI,SO2 AQI,CO AQI,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
2012-04-01,19.85075818036712,39.42498004788508,3.158220271348763,3.704073482428115,8.959197820830008,0.03361056664006385,0.8874290411013567,0.2574615313248204
2012-05-01,17.812549329123915,44.389502762430936,2.9599447513812156,3.2640316205533595,8.22893790489345,0.035385660615627465,0.7795312613456985,0.23404833060378846
2012-06-01,16.411881977671452,47.49720893141946,3.1756379585326955,3.007806244995997,7.588433752791068,0.03534244338118022,0.796536019105529,0.2147866857057416
2012-07-01,15.06601466992665,47.94987775061125,3.345762021189894,2.979533360622186,7.4250735961695185,0.03443910092366205,0.8907570653015484,0.21971002363488185
2012-08-01,17.60635303578609,47.80377965420185,2.9648170486529954,3.5092480900683554,8.716544277442702,0.032560187106286026,0.7476976226377161,0.24740352342179334
2012-09-01,19.57881773399015,37.917898193760266,2.5123152709359604,3.927104722792608,9.7425134318555,0.027674103858784896,0.6705257642651888,0.2617412414819376
2012-10-01,21.25918449737586,29.586192975373436,2.501211142511102,4.458215583366976,11.25444696810658,0.022295122325393622,0.7241558440654017,0.2785730625756964
2012-11-01,25.223634053367217,25.34858110969928,3.633418043202033,6.371876323591699,14.880151746293942,0.018880333333333332,1.088007197056332,0.3662439611393477
2012-12-01,22.444268147560493,23.14914716382388,3.118405394684649,6.4341531138437125,13.325279787782625,0.018499400634668782,1.031736863248711,0.3711209320706069
2013-01-01,25.145690004046944,25.279643868878996,3.991096721974909,6.5058680696074465,15.162629206394172,0.018836250910562524,1.2834737559017941,0.3904809116754351
2013-02-01,23.968536251709985,31.300729594163247,3.606475148198814,5.347925216598267,13.004087817145463,0.024831785225718196,1.0423554591883266,0.33534834518923845
2013-03-01,21.38385907414994,37.40065546907005,3.1650962720196643,4.227160999590332,10.534763079065957,0.030957482998770998,0.9076125782466202,0.27988763771678277
2013-04-01,18.1806625577812,42.02176425269646,2.579160246533128,3.234579799537394,8.190201379044684,0.03504360227272727,0.7756770271571649,0.22717645204160247
2013-05-01,16.125797972211792,43.95418700713481,2.0491926398798346,3.0578512396694215,7.41446271010139,0.03391302346977094,0.6186278966391288,0.22038084031167857
2013-06-01,14.722504892367906,42.997847358121334,2.392563600782779,2.8493150684931505,7.06774633816047,0.03132125636007828,0.645005930332681,0.20561312651663405
2013-07-01,14.115577889447236,43.27773482798609,2.5090838809431775,2.8022806339389255,7.197470531117124,0.030023167955160416,0.6714611672787012,0.20504127551217627
2013-08-01,16.22027581065971,42.12635109951547,2.803391725680209,3.1325009317927694,8.236831837495341,0.02874166349857125,0.708612203224003,0.2208618219344018
2013-09-01,18.18632075471698,40.478380503144656,2.410377358490566,3.392688679245283,8.982602033411949,0.0274698981918239,0.6424133974056604,0.2217578323506289
2013-10-01,21.53513102924421,31.314849981010255,2.901443220660843,4.406309388065375,11.389928217242689,0.021979263007975695,0.7737822377516141,0.26383353370679835
2013-11-01,23.009072164948453,26.470927835051548,3.399381443298969,5.181237113402062,13.099812953814434,0.019435248247422682,0.9403731616494845,0.29477619216494844
2013-12-01,26.16403785488959,22.652405362776026,4.041798107255521,6.767152996845426,16.26510435055205,0.016148241324921136,1.1641660487973187,0.38443144292192427
2014-01-01,27.44313086017122,27.03607827150428,4.356298410110069,6.551857901184157,16.19619144313086,0.019491209539339586,1.2787220968202202,0.3814862587647778
2014-02-01,25.605428443248094,31.428667563930013,4.536563481381785,5.246184919210054,14.041288543517272,0.0234615379093764,1.2511197986765366,0.32111990130103185
2014-03-01,22.463703099510603,37.39600326264274,3.674959216965742,4.153673469387755,10.844812290375204,0.029337549143556282,1.0201365079526916,0.26747899449429036
2014-04-01,18.872755659640905,44.1059718969555,2.7140905542544886,3.489847715736041,8.387603609289616,0.03455993130366901,0.7356520012685402,0.24260540606297165
2014-05-01,16.77671755725191,46.355152671755725,2.4454198473282442,3.102559205500382,7.473579797328244,0.03403091507633588,0.700098123759542,0.2195227923346056
2014-06-01,13.784160853508412,43.63028313500205,2.1105867870332378,2.7688834154351394,6.469001023799754,0.03065446942962659,0.6394437012720559,0.20199341177677474
2014-07-01,13.242076069730587,43.854199683042786,2.324881141045959,2.682467274890916,6.420104836767036,0.030132109548335975,0.6546566098454834,0.20122917908082408
2014-08-01,14.801094177413052,42.91676436107855,2.389409925752247,3.1621040281579975,7.126028645955451,0.02894578722157093,0.6344404898397812,0.226484694021102
2014-09-01,17.04656764351666,38.05881172219992,2.62786029706945,3.4975903614457833,8.307343138498595,0.025374973303894016,0.6709958106182257,0.23153897671617826
2014-10-01,20.772196261682243,35.179127725856695,2.867017133956386,4.554559625876851,10.754217210280375,0.02310498598130841,0.7833382910501039,0.2793886948014019
2014-11-01,22.386960203217612,28.326418289585096,3.4703640982218458,5.473728813559322,12.373894069009314,0.02063719686706181,1.0268966306449336,0.3190240110076207
2014-12-01,20.59075770191507,22.496253122398002,2.9169442131557037,5.763738551207327,12.301900069941716,0.01621500770191507,0.9584705440258118,0.34214418057868445
2015-01-01,24.250527203711513,24.713412062420918,3.3956136651202025,6.336988612399831,14.411970957823703,0.017719176929565584,1.0642251932728806,0.37859577414593
2015-02-01,23.89310504396113,30.875983341045814,4.299629801018047,5.288888888888889,12.777802837112448,0.02345492110134197,1.240233365687182,0.32333294863489126
